SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C(CC/C=C\C=C)C(=O)N.C.[HH].C(CCSC)C=O,12.966723014823213,-0.9050507965659487,12.966723014823213,0.0,0.0438955800856652,763.1689999999999,688.5770000000001,762.5111260880001,300,0,0.24301420512389516,-0.36967981844157455,0.36967981844157455,0.24301420512389516,0.8235294117647058,1.4313725490196079,1.9019607843137254,32.16757713946432,1.0069999999999941,2.3136113236927685,-2.2763466309753215,2.107261340473906,-2.5854033078072556,7.9829402823981965,-0.13400261279633444,-1.6706532574417862e-07,1064.8661600222333,38.03695865918683,30.281765223796935,31.914758385652387,23.265292950320838,16.48202839395492,19.26972209418962,10.980386762815723,12.9515838821227,6.658341322734252,7.999215298652308,3.5730930202166364,4.499839342269147,-3.36,7337239611.180094,56.997321121197935,39.42632227785422,34.85254097214764,319.9962876633336,37.945905427577365,24.411683010573437,0.0,29.535898646757527,0.0,0.0,23.97268592035911,0.0,23.52376989878223,0.0,84.2326780066534,75.88673414068907,15.694919375251263,6.041840829147961,31.62049923383017,59.34582906866931,0.0,15.950365812018994,23.11890847764795,118.08219065167292,24.017245580516388,49.11107643143566,0.0,0.0,33.151368243505544,0.0,0.0,23.52376989878223,84.0066680669953,28.76722310443093,5.917906046161393,96.7681034644803,49.11107643143566,0.0,0.0,0.0,216.57,47.796082233997865,28.76722310443093,0.0,35.95248908074863,25.01531847552482,37.72230062158038,18.685622149081738,36.06596537672664,51.510810286596325,22.529301495617492,17.201002431486554,0.0,3.3196842023736917,69.62101419774888,8.024965667828049,15.97311880976958,-0.7831049310863936,-3.3828008375944485,22.76577047546994,10.628019082157376,0.0,0.6216216216216216,51,9,12,0,0,0,0,0,0,9,6,14,24,0,0,0,0,5.071800000000008,223.41329999999942,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C=O,12.692456931846813,-1.0360749840187073,12.692456931846813,0.21733457734945882,0.241354366973117,404.5330000000002,372.27700000000016,404.20934112399993,156,0,0.243007925138379,-0.3937714283077347,0.3937714283077347,0.243007925138379,1.1111111111111112,1.7407407407407407,2.185185185185185,32.16636403801714,9.9705263052046,2.3045214069069098,-2.2714396540235358,2.0982204992526676,-2.5798307234727726,7.980989862176204,-0.13357791284803888,5.259200925039763,503.7154362228033,20.982763184195935,16.358334056892847,17.174830637820573,12.70834497785591,8.929828885693091,10.323675735810443,6.436853515907691,7.4224520755611785,4.139026635065011,4.7829771859243895,2.158658153800417,2.6300626745914495,-1.6500000000000001,416392.0641187988,25.350000000000005,13.508205067547804,9.205453532351113,164.1312342837484,31.585097868093705,24.411683010573437,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,11.761884949391115,0.0,20.268296022307258,31.27108765903622,0.0,12.648722793660879,24.284676131127995,35.769584660575184,0.0,15.950365812018994,11.651573523323577,57.780218161515734,18.615504754771113,0.0,0.0,0.0,21.684033289181176,0.0,0.0,11.761884949391115,71.89709517738773,19.178148736287287,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,150.61999999999998,48.495784469159275,19.178148736287287,0.0,5.917906046161393,24.880657375728365,0.0,18.685622149081738,6.923737199690624,13.179506383202028,15.950365812018994,10.84019487200289,0.0,1.5247410306077331,47.88803296796398,16.730010551748606,5.547904518055512,-1.0986925250408297,-3.5252955114169957,3.2942086474688943,4.639090320613104,0.0,0.7647058823529411,27,6,9,0,0,0,0,0,0,7,5,10,13,0,0,0,0,-1.2215999999999962,105.04530000000005,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C=O,12.770725173946223,-1.0790355686440158,12.770725173946223,0.047904486787062384,0.21272290604714936,446.5700000000002,412.29800000000023,446.2199058079999,172,0,0.3029341268721501,-0.48122927102723223,0.48122927102723223,0.3029341268721501,0.9666666666666667,1.5333333333333334,2.0,32.16636425255112,10.012747829502256,2.2842761342629787,-2.2521462751635526,2.0823774190868267,-2.563583805233472,7.980992073114563,-0.13735403331343043,5.254249314418004,599.5737049895929,23.267220234572108,17.973689128543256,18.790185709470983,14.009345470646087,9.840043898385046,11.233890748502397,7.505624900877622,8.49122346053111,4.158407626313912,4.80235817717329,2.5194353020732163,2.9908398228642494,-2.14,1369119.7753273293,27.859999999999992,14.781152028818497,11.76305445160804,181.02264061258538,31.585097868093705,18.369842181425476,0.0,17.721539188054518,0.0,5.969305287951849,19.178148736287287,0.0,11.761884949391115,0.0,13.847474399381248,44.11273090488824,6.4208216229260096,12.083681658295921,29.079213315199816,41.73888994852703,0.0,15.950365812018994,11.651573523323577,70.62186140736776,12.008622790258194,0.0,0.0,0.0,21.684033289181176,0.0,0.0,11.761884949391115,71.25951850082666,23.97268592035911,5.917906046161393,46.454498090775914,0.0,0.0,0.0,0.0,167.68999999999997,47.85820779259821,23.97268592035911,0.0,18.75954929201341,24.880657375728365,0.0,18.685622149081738,0.0,20.103243582892652,15.950365812018994,10.84019487200289,0.0,1.5092025692866864,59.23468301113243,16.46730806745081,5.5603522557907405,-1.9925610514689844,-3.5433153639633987,2.6821080916391864,5.248889086799198,0.0,0.7368421052631579,30,6,10,0,0,0,0,0,0,7,5,11,15,0,0,0,0,-0.349099999999996,114.82930000000007,1,0,0,0,0,0,0,0,1,1,5,4,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3])C=O,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,,,,,,,,,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C(Cc1ccccc1)C=O,13.388403283774025,-0.9474417071878996,13.388403283774025,0.0,0.07144559174907623,753.0890000000002,688.577,752.432875768,290,0,0.24276819410916708,-0.3678782200468666,0.3678782200468666,0.24276819410916708,0.7843137254901961,1.2745098039215685,1.7254901960784315,32.167577115733344,1.0079962857737637,2.309483641782492,-2.2677766962525707,2.098426666788289,-2.5852084370117123,7.98296524516518,-0.1343339374517307,-1.7091663005993931e-06,1236.3035224175128,37.89876597875263,30.315145418616552,31.948138580472005,23.800569130730924,16.80163061907577,19.589324319310464,12.008817176191291,13.980014295498266,7.1059601410293824,8.393861242748136,4.352856860077359,5.295665901659418,-3.619999999999999,20742080312.709835,49.49115187920971,30.0475858252186,23.475486392546344,314.95644605742785,37.52902655442151,30.4535238397214,0.0,29.535898646757527,0.0,0.0,23.97268592035911,0.0,23.52376989878223,0.0,75.91004294548006,81.45018563238607,7.847459687625632,6.041840829147961,30.19386116913055,59.34582906866931,0.0,21.267154416025324,17.385241000485763,103.8557354585136,24.017245580516388,60.19936726134057,0.0,0.0,32.73448937034969,0.0,0.0,23.52376989878223,90.04850889614328,35.18804472735694,5.917906046161393,74.2157992462444,54.635915769643574,0.0,0.0,0.0,202.57999999999998,59.74510279249733,28.76722310443093,0.0,21.19201851024226,37.18899370519762,12.706982146055566,36.01095859016985,18.228060320501644,69.69060541523662,21.267154416025324,11.46733495432437,0.0,3.0273315669474665,73.79243713567217,10.80164483003543,12.379086556822404,-1.5106460197275937,5.514482607110236,14.467858619616875,7.194471370189676,0.0,0.5675675675675675,51,8,12,0,0,0,1,0,1,9,6,14,23,0,0,0,1,3.5330000000000075,214.26259999999945,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,2,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C=O,12.223184051398338,-0.6739707997396491,12.223184051398338,0.2951875209960526,0.5031459607688322,317.45500000000004,290.23900000000003,317.177312724,122,0,0.2426798029672654,-0.34479826671946434,0.34479826671946434,0.2426798029672654,1.1904761904761905,1.8095238095238095,2.238095238095238,32.16636359834281,10.04105724057924,2.2371502459594668,-2.218351101367099,2.0536069433433615,-2.5287749521228586,7.980985626849286,-0.1301774360587334,4.683784307172597,348.3559338428785,16.41384908344359,13.218415120552852,14.034911701480578,9.810968167888422,7.1190368599244405,8.512883710041793,5.51203702788965,6.497635587543138,2.8744524774579094,3.5184030283172887,1.7473673796464428,2.218771900437474,-1.08,22517.168199553325,19.92,10.618784129931434,8.722194631166444,130.5307899047108,21.161781869246667,12.328001352277516,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,11.761884949391115,0.0,13.847474399381248,37.69190928196223,0.0,12.083681658295921,14.383611552215466,29.862404931223683,0.0,10.633577208012662,11.651573523323577,51.738377332367776,12.008622790258194,0.0,0.0,0.0,16.367244685174846,0.0,0.0,11.761884949391115,48.23466525953464,14.383611552215466,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,101.28999999999999,18.12552248744388,14.383611552215466,0.0,11.814359458703011,18.75954929201341,12.039014129876344,0.0,18.685622149081738,20.103243582892652,10.633577208012662,5.733667477162185,0.0,1.5860449472999074,34.90157171201814,5.308088151927437,5.501224502159296,0.31494632884017837,-1.861893135340557,3.732818956286218,5.517198536809378,0.0,0.7857142857142857,21,4,6,0,0,0,0,0,0,5,3,7,10,0,0,0,0,0.3013000000000001,86.02880000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C/C=C/CC=C)C(=O)N.C.[HH].C(CCSC)C(=O)N[C@@H](Cc1ccccc1)C=O,12.899674403712101,-0.9025829205266442,12.899674403712101,0.0,0.05190579100128287,753.089,688.577,752.432875768,290,0,0.2427583979573728,-0.3678782214155983,0.3678782214155983,0.2427583979573728,0.8627450980392157,1.4509803921568627,1.9803921568627452,32.16757709893196,1.0079962853654183,2.292525490365881,-2.2551832895337043,2.08980435442003,-2.5718733804338707,7.9829447959331254,-0.13333570287346977,-1.01891168862275e-06,1222.3320825213136,37.89876597875263,30.152008711800015,31.785001873655467,23.78373237832532,16.772321853478996,19.56001555371369,12.113239461872636,14.084436581179617,7.059803935937726,8.400677911855777,4.383395543916559,5.287812766599808,-3.6199999999999997,20084735702.218338,49.49115187920971,30.0475858252186,24.24664042117642,314.9564460574279,37.52902655442151,24.411683010573437,0.0,29.535898646757527,0.0,0.0,23.97268592035911,0.0,23.52376989878223,6.578935683598497,69.83402283864618,80.94727005562147,7.847459687625632,12.083681658295921,30.19386116913055,59.34582906866931,0.0,21.267154416025324,17.385241000485763,103.352819881749,24.017245580516388,60.702282838105184,0.0,0.0,32.73448937034969,0.0,0.0,23.52376989878223,90.04850889614326,35.18804472735694,5.917906046161393,73.7128836694798,55.13883134640819,0.0,0.0,0.0,202.57999999999998,53.83792306314582,28.76722310443093,0.0,27.099198239593765,37.856961721376834,24.02328724449935,18.685622149081738,23.913925163058877,62.76686821554598,27.846090099623822,11.46733495432437,0.0,3.256822472160996,72.1540998418479,10.744490871810775,12.089168389874883,-0.44194319181848996,5.90201249880586,13.489349957041282,8.972665826943468,0.0,0.5675675675675675,51,8,12,0,0,0,1,0,1,9,6,14,24,0,0,0,1,3.5330000000000075,214.26259999999945,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,2,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C(CC/C=C\C=C)C(=O)N.C.[HH].C(CCSC)C=O,12.901861903712103,-0.9021747572613379,12.901861903712103,0.0,0.0438955800856652,763.1689999999999,688.5770000000001,762.5111260880001,300,0,0.2427583979573728,-0.36967981844157455,0.36967981844157455,0.2427583979573728,0.7843137254901961,1.3529411764705883,1.8235294117647058,32.16757713939302,1.0070000000000066,2.291678336897312,-2.255095684446387,2.0855899367843524,-2.571868400390116,7.982940215759796,-0.13333547541423874,-1.670653256315256e-07,1062.8661600222333,38.03695865918683,30.281765223796935,31.914758385652387,23.21045139545445,16.427186839088527,19.21488053932323,11.299318655802544,13.270515775109525,6.205211389487192,7.546085365405247,3.603359293329006,4.530105615381518,-3.36,6642551996.412614,56.997321121197935,39.42632227785422,37.717540726753974,319.9962876633336,37.945905427577365,24.411683010573437,0.0,29.535898646757527,0.0,0.0,23.97268592035911,0.0,23.52376989878223,0.0,77.81185638372739,82.30755576361508,15.694919375251263,6.041840829147961,31.62049923383017,59.34582906866931,0.0,15.950365812018994,23.11890847764795,118.08219065167292,24.017245580516388,49.11107643143566,0.0,0.0,33.151368243505544,0.0,0.0,23.52376989878223,84.0066680669953,28.76722310443093,5.917906046161393,96.7681034644803,49.11107643143566,0.0,0.0,0.0,216.57,47.796082233997865,28.76722310443093,0.0,35.95248908074863,25.01531847552482,37.72230062158038,18.685622149081738,36.06596537672664,51.510810286596325,22.529301495617492,17.201002431486554,0.0,3.3195285953778066,69.48779922966287,7.992132854147021,15.961900953034498,-0.4767016336563106,-3.36677226721568,22.507228746986385,10.741550188330077,0.0,0.6216216216216216,51,9,12,0,0,0,0,0,0,9,6,14,24,0,0,0,0,5.071800000000008,223.41329999999942,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C=O,12.767287100025197,-0.7938133030990182,12.767287100025197,0.058787998951238984,0.32240168336080005,416.58800000000014,380.3000000000002,416.24572663199996,162,0,0.24275839791456946,-0.34454643671955054,0.34454643671955054,0.24275839791456946,0.9285714285714286,1.4642857142857142,1.8928571428571428,32.166364088550715,10.00188151567558,2.2875130670058663,-2.25965304143633,2.0860490042410627,-2.5671003184685643,7.980990533675362,-0.13293161364260694,5.272375597649521,526.0630150194299,21.853006672199015,17.781363949395967,18.597860530323693,13.026182223051695,9.638545146058584,11.032391996175937,7.736518509684844,8.722117069338333,4.17104750233883,4.814998053198208,2.4055902206320856,2.8769947414231187,-1.61,525385.8406338969,26.39,13.547322309486274,10.076463422839547,172.06688476034563,26.478570473252997,18.369842181425476,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,11.761884949391115,0.0,27.694948798762496,43.609815328123624,0.0,12.083681658295921,19.178148736287287,35.769584660575184,0.0,15.950365812018994,17.56947956948497,71.62769256089697,12.008622790258194,0.0,0.0,0.0,21.684033289181176,0.0,0.0,11.761884949391115,60.1836858180341,19.178148736287287,11.835812092322787,47.46032924430513,0.0,0.0,0.0,0.0,130.39,41.88890250464636,19.178148736287287,0.0,11.835812092322787,24.880657375728365,0.0,0.0,18.685622149081738,33.9507179822739,15.950365812018994,5.733667477162185,0.0,1.5525832044505383,48.55949402145741,8.064606324011086,5.580702863160579,-0.512573255184638,-2.929688656084311,3.4364686613436826,9.081740170178989,0.0,0.7894736842105263,28,5,8,0,0,0,0,0,0,6,4,9,13,0,0,0,0,0.44210000000000194,112.79750000000007,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCC[NH3])C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C=O,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,,,,,,,,,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666
N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCC[NH3])C(=O)N[C@@H](CCCC[NH3])C(=O)N[C@@H](Cc1ccc(O)cc1)C=O,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,,,,,,,,,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666
